Comunidades y Ciudades Autónomas;Periodo;Total
19 Melilla;2021M04;70
19 Melilla;2021M03;90
19 Melilla;2021M02;78
19 Melilla;2021M01;65
19 Melilla;2020M12;76
19 Melilla;2020M11;79
19 Melilla;2020M10;86
19 Melilla;2020M09;80
19 Melilla;2020M08;84
19 Melilla;2020M07;86
19 Melilla;2020M06;66
19 Melilla;2020M05;68
19 Melilla;2020M04;79
19 Melilla;2020M03;71
19 Melilla;2020M02;75
19 Melilla;2020M01;112
19 Melilla;2019M12;100
19 Melilla;2019M11;105
19 Melilla;2019M10;103
19 Melilla;2019M09;119
19 Melilla;2019M08;122
19 Melilla;2019M07;112
19 Melilla;2019M06;98
19 Melilla;2019M05;106
19 Melilla;2019M04;101
19 Melilla;2019M03;92
19 Melilla;2019M02;78
19 Melilla;2019M01;100
19 Melilla;2018M12;112
19 Melilla;2018M11;109
19 Melilla;2018M10;112
19 Melilla;2018M09;121
19 Melilla;2018M08;118
19 Melilla;2018M07;130
19 Melilla;2018M06;97
19 Melilla;2018M05;105
19 Melilla;2018M04;100
19 Melilla;2018M03;100
19 Melilla;2018M02;116
19 Melilla;2018M01;120
19 Melilla;2017M12;100
19 Melilla;2017M11;106
19 Melilla;2017M10;93
19 Melilla;2017M09;108
19 Melilla;2017M08;131
19 Melilla;2017M07;124
19 Melilla;2017M06;123
19 Melilla;2017M05;122
19 Melilla;2017M04;99
19 Melilla;2017M03;97
19 Melilla;2017M02;111
19 Melilla;2017M01;128
19 Melilla;2016M12;116
19 Melilla;2016M11;125
19 Melilla;2016M10;137
19 Melilla;2016M09;129
19 Melilla;2016M08;140
19 Melilla;2016M07;132
19 Melilla;2016M06;146
19 Melilla;2016M05;115
19 Melilla;2016M04;105
19 Melilla;2016M03;93
19 Melilla;2016M02;96
19 Melilla;2016M01;122
19 Melilla;2015M12;120
19 Melilla;2015M11;129
19 Melilla;2015M10;137
19 Melilla;2015M09;125
19 Melilla;2015M08;129
19 Melilla;2015M07;129
19 Melilla;2015M06;128
19 Melilla;2015M05;120
19 Melilla;2015M04;137
19 Melilla;2015M03;105
19 Melilla;2015M02;112
19 Melilla;2015M01;139
19 Melilla;2014M12;124
19 Melilla;2014M11;143
19 Melilla;2014M10;161
19 Melilla;2014M09;163
19 Melilla;2014M08;155
19 Melilla;2014M07;166
19 Melilla;2014M06;129
19 Melilla;2014M05;113
19 Melilla;2014M04;111
19 Melilla;2014M03;119
19 Melilla;2014M02;112
19 Melilla;2014M01;129
19 Melilla;2013M12;127
19 Melilla;2013M11;118
19 Melilla;2013M10;128
19 Melilla;2013M09;148
19 Melilla;2013M08;142
19 Melilla;2013M07;142
19 Melilla;2013M06;130
19 Melilla;2013M05;117
19 Melilla;2013M04;93
19 Melilla;2013M03;121
19 Melilla;2013M02;112
19 Melilla;2013M01;131
19 Melilla;2012M12;141
19 Melilla;2012M11;115
19 Melilla;2012M10;149
19 Melilla;2012M09;149
19 Melilla;2012M08;126
19 Melilla;2012M07;125
19 Melilla;2012M06;118
19 Melilla;2012M05;116
19 Melilla;2012M04;124
19 Melilla;2012M03;114
19 Melilla;2012M02;112
19 Melilla;2012M01;127
19 Melilla;2011M12;127
19 Melilla;2011M11;123
19 Melilla;2011M10;117
19 Melilla;2011M09;118
19 Melilla;2011M08;147
19 Melilla;2011M07;128
19 Melilla;2011M06;116
19 Melilla;2011M05;100
19 Melilla;2011M04;118
19 Melilla;2011M03;128
19 Melilla;2011M02;113
19 Melilla;2011M01;120
19 Melilla;2010M12;114
19 Melilla;2010M11;112
19 Melilla;2010M10;122
19 Melilla;2010M09;116
19 Melilla;2010M08;118
19 Melilla;2010M07;132
19 Melilla;2010M06;106
19 Melilla;2010M05;98
19 Melilla;2010M04;113
19 Melilla;2010M03;113
19 Melilla;2010M02;97
19 Melilla;2010M01;118
19 Melilla;2009M12;113
19 Melilla;2009M11;108
19 Melilla;2009M10;114
19 Melilla;2009M09;110
19 Melilla;2009M08;122
19 Melilla;2009M07;113
19 Melilla;2009M06;98
19 Melilla;2009M05;81
19 Melilla;2009M04;101
19 Melilla;2009M03;134
19 Melilla;2009M02;78
19 Melilla;2009M01;101
19 Melilla;2008M12;112
19 Melilla;2008M11;109
19 Melilla;2008M10;100
19 Melilla;2008M09;113
19 Melilla;2008M08;112
19 Melilla;2008M07;105
19 Melilla;2008M06;94
19 Melilla;2008M05;102
19 Melilla;2008M04;105
19 Melilla;2008M03;90
19 Melilla;2008M02;95
19 Melilla;2008M01;115
19 Melilla;2007M12;113
19 Melilla;2007M11;101
19 Melilla;2007M10;111
19 Melilla;2007M09;102
19 Melilla;2007M08;105
19 Melilla;2007M07;88
19 Melilla;2007M06;93
19 Melilla;2007M05;79
19 Melilla;2007M04;95
19 Melilla;2007M03;77
19 Melilla;2007M02;65
19 Melilla;2007M01;83
19 Melilla;2006M12;103
19 Melilla;2006M11;120
19 Melilla;2006M10;133
19 Melilla;2006M09;131
19 Melilla;2006M08;112
19 Melilla;2006M07;110
19 Melilla;2006M06;120
19 Melilla;2006M05;138
19 Melilla;2006M04;112
19 Melilla;2006M03;96
19 Melilla;2006M02;94
19 Melilla;2006M01;97
19 Melilla;2005M12;82
19 Melilla;2005M11;92
19 Melilla;2005M10;110
19 Melilla;2005M09;89
19 Melilla;2005M08;97
19 Melilla;2005M07;73
19 Melilla;2005M06;78
19 Melilla;2005M05;77
19 Melilla;2005M04;73
19 Melilla;2005M03;84
19 Melilla;2005M02;69
19 Melilla;2005M01;88
19 Melilla;2004M12;90
19 Melilla;2004M11;83
19 Melilla;2004M10;87
19 Melilla;2004M09;93
19 Melilla;2004M08;106
19 Melilla;2004M07;82
19 Melilla;2004M06;75
19 Melilla;2004M05;77
19 Melilla;2004M04;69
19 Melilla;2004M03;71
19 Melilla;2004M02;74
19 Melilla;2004M01;88
19 Melilla;2003M12;81
19 Melilla;2003M11;105
19 Melilla;2003M10;90
19 Melilla;2003M09;106
19 Melilla;2003M08;93
19 Melilla;2003M07;110
19 Melilla;2003M06;91
19 Melilla;2003M05;95
19 Melilla;2003M04;88
19 Melilla;2003M03;86
19 Melilla;2003M02;67
19 Melilla;2003M01;95
19 Melilla;2002M12;93
19 Melilla;2002M11;92
19 Melilla;2002M10;85
19 Melilla;2002M09;102
19 Melilla;2002M08;85
19 Melilla;2002M07;99
19 Melilla;2002M06;72
19 Melilla;2002M05;85
19 Melilla;2002M04;84
19 Melilla;2002M03;76
19 Melilla;2002M02;71
19 Melilla;2002M01;105
19 Melilla;2001M12;98
19 Melilla;2001M11;90
19 Melilla;2001M10;96
19 Melilla;2001M09;92
19 Melilla;2001M08;106
19 Melilla;2001M07;87
19 Melilla;2001M06;112
19 Melilla;2001M05;82
19 Melilla;2001M04;87
19 Melilla;2001M03;103
19 Melilla;2001M02;79
19 Melilla;2001M01;101
19 Melilla;2000M12;112
19 Melilla;2000M11;104
19 Melilla;2000M10;95
19 Melilla;2000M09;74
19 Melilla;2000M08;102
19 Melilla;2000M07;100
19 Melilla;2000M06;80
19 Melilla;2000M05;73
19 Melilla;2000M04;82
19 Melilla;2000M03;90
19 Melilla;2000M02;96
19 Melilla;2000M01;95
19 Melilla;1999M12;92
19 Melilla;1999M11;85
19 Melilla;1999M10;96
19 Melilla;1999M09;83
19 Melilla;1999M08;98
19 Melilla;1999M07;88
19 Melilla;1999M06;95
19 Melilla;1999M05;72
19 Melilla;1999M04;77
19 Melilla;1999M03;83
19 Melilla;1999M02;79
19 Melilla;1999M01;88
19 Melilla;1998M12;107
19 Melilla;1998M11;88
19 Melilla;1998M10;82
19 Melilla;1998M09;87
19 Melilla;1998M08;83
19 Melilla;1998M07;83
19 Melilla;1998M06;82
19 Melilla;1998M05;103
19 Melilla;1998M04;105
19 Melilla;1998M03;88
19 Melilla;1998M02;65
19 Melilla;1998M01;76
19 Melilla;1997M12;82
19 Melilla;1997M11;88
19 Melilla;1997M10;78
19 Melilla;1997M09;96
19 Melilla;1997M08;103
19 Melilla;1997M07;89
19 Melilla;1997M06;76
19 Melilla;1997M05;84
19 Melilla;1997M04;76
19 Melilla;1997M03;88
19 Melilla;1997M02;86
19 Melilla;1997M01;88
19 Melilla;1996M12;94
19 Melilla;1996M11;82
19 Melilla;1996M10;95
19 Melilla;1996M09;75
19 Melilla;1996M08;100
19 Melilla;1996M07;96
19 Melilla;1996M06;75
19 Melilla;1996M05;84
19 Melilla;1996M04;84
19 Melilla;1996M03;80
19 Melilla;1996M02;83
19 Melilla;1996M01;69
19 Melilla;1995M12;93
19 Melilla;1995M11;87
19 Melilla;1995M10;96
19 Melilla;1995M09;100
19 Melilla;1995M08;101
19 Melilla;1995M07;101
19 Melilla;1995M06;95
19 Melilla;1995M05;71
19 Melilla;1995M04;56
19 Melilla;1995M03;89
19 Melilla;1995M02;79
19 Melilla;1995M01;98
19 Melilla;1994M12;74
19 Melilla;1994M11;80
19 Melilla;1994M10;94
19 Melilla;1994M09;106
19 Melilla;1994M08;98
19 Melilla;1994M07;93
19 Melilla;1994M06;76
19 Melilla;1994M05;81
19 Melilla;1994M04;89
19 Melilla;1994M03;78
19 Melilla;1994M02;83
19 Melilla;1994M01;99
19 Melilla;1993M12;103
19 Melilla;1993M11;80
19 Melilla;1993M10;108
19 Melilla;1993M09;118
19 Melilla;1993M08;94
19 Melilla;1993M07;104
19 Melilla;1993M06;83
19 Melilla;1993M05;97
19 Melilla;1993M04;76
19 Melilla;1993M03;103
19 Melilla;1993M02;77
19 Melilla;1993M01;81
19 Melilla;1992M12;86
19 Melilla;1992M11;101
19 Melilla;1992M10;106
19 Melilla;1992M09;105
19 Melilla;1992M08;109
19 Melilla;1992M07;95
19 Melilla;1992M06;95
19 Melilla;1992M05;79
19 Melilla;1992M04;96
19 Melilla;1992M03;100
19 Melilla;1992M02;82
19 Melilla;1992M01;96
19 Melilla;1991M12;75
19 Melilla;1991M11;99
19 Melilla;1991M10;109
19 Melilla;1991M09;75
19 Melilla;1991M08;102
19 Melilla;1991M07;90
19 Melilla;1991M06;73
19 Melilla;1991M05;85
19 Melilla;1991M04;70
19 Melilla;1991M03;90
19 Melilla;1991M02;70
19 Melilla;1991M01;72
19 Melilla;1990M12;79
19 Melilla;1990M11;93
19 Melilla;1990M10;87
19 Melilla;1990M09;94
19 Melilla;1990M08;99
19 Melilla;1990M07;104
19 Melilla;1990M06;87
19 Melilla;1990M05;81
19 Melilla;1990M04;63
19 Melilla;1990M03;78
19 Melilla;1990M02;74
19 Melilla;1990M01;76
19 Melilla;1989M12;91
19 Melilla;1989M11;87
19 Melilla;1989M10;91
19 Melilla;1989M09;80
19 Melilla;1989M08;87
19 Melilla;1989M07;74
19 Melilla;1989M06;93
19 Melilla;1989M05;77
19 Melilla;1989M04;97
19 Melilla;1989M03;75
19 Melilla;1989M02;66
19 Melilla;1989M01;79
19 Melilla;1988M12;89
19 Melilla;1988M11;103
19 Melilla;1988M10;110
19 Melilla;1988M09;81
19 Melilla;1988M08;103
19 Melilla;1988M07;73
19 Melilla;1988M06;99
19 Melilla;1988M05;71
19 Melilla;1988M04;65
19 Melilla;1988M03;99
19 Melilla;1988M02;80
19 Melilla;1988M01;71
19 Melilla;1987M12;70
19 Melilla;1987M11;80
19 Melilla;1987M10;83
19 Melilla;1987M09;88
19 Melilla;1987M08;100
19 Melilla;1987M07;94
19 Melilla;1987M06;87
19 Melilla;1987M05;78
19 Melilla;1987M04;68
19 Melilla;1987M03;58
19 Melilla;1987M02;67
19 Melilla;1987M01;79
19 Melilla;1986M12;94
19 Melilla;1986M11;75
19 Melilla;1986M10;84
19 Melilla;1986M09;108
19 Melilla;1986M08;93
19 Melilla;1986M07;73
19 Melilla;1986M06;76
19 Melilla;1986M05;81
19 Melilla;1986M04;79
19 Melilla;1986M03;57
19 Melilla;1986M02;70
19 Melilla;1986M01;88
19 Melilla;1985M12;77
19 Melilla;1985M11;73
19 Melilla;1985M10;84
19 Melilla;1985M09;95
19 Melilla;1985M08;85
19 Melilla;1985M07;102
19 Melilla;1985M06;91
19 Melilla;1985M05;80
19 Melilla;1985M04;63
19 Melilla;1985M03;82
19 Melilla;1985M02;63
19 Melilla;1985M01;80
19 Melilla;1984M12;59
19 Melilla;1984M11;82
19 Melilla;1984M10;82
19 Melilla;1984M09;69
19 Melilla;1984M08;88
19 Melilla;1984M07;85
19 Melilla;1984M06;75
19 Melilla;1984M05;73
19 Melilla;1984M04;88
19 Melilla;1984M03;74
19 Melilla;1984M02;76
19 Melilla;1984M01;75
19 Melilla;1983M12;91
19 Melilla;1983M11;85
19 Melilla;1983M10;89
19 Melilla;1983M09;87
19 Melilla;1983M08;90
19 Melilla;1983M07;96
19 Melilla;1983M06;94
19 Melilla;1983M05;22
19 Melilla;1983M04;72
19 Melilla;1983M03;86
19 Melilla;1983M02;73
19 Melilla;1983M01;59
19 Melilla;1982M12;83
19 Melilla;1982M11;84
19 Melilla;1982M10;69
19 Melilla;1982M09;87
19 Melilla;1982M08;65
19 Melilla;1982M07;73
19 Melilla;1982M06;80
19 Melilla;1982M05;72
19 Melilla;1982M04;73
19 Melilla;1982M03;85
19 Melilla;1982M02;81
19 Melilla;1982M01;60
19 Melilla;1981M12;74
19 Melilla;1981M11;73
19 Melilla;1981M10;78
19 Melilla;1981M09;90
19 Melilla;1981M08;68
19 Melilla;1981M07;80
19 Melilla;1981M06;56
19 Melilla;1981M05;68
19 Melilla;1981M04;55
19 Melilla;1981M03;61
19 Melilla;1981M02;59
19 Melilla;1981M01;64
19 Melilla;1980M12;62
19 Melilla;1980M11;77
19 Melilla;1980M10;77
19 Melilla;1980M09;75
19 Melilla;1980M08;89
19 Melilla;1980M07;70
19 Melilla;1980M06;84
19 Melilla;1980M05;68
19 Melilla;1980M04;75
19 Melilla;1980M03;78
19 Melilla;1980M02;51
19 Melilla;1980M01;67
19 Melilla;1979M12;51
19 Melilla;1979M11;56
19 Melilla;1979M10;79
19 Melilla;1979M09;64
19 Melilla;1979M08;77
19 Melilla;1979M07;82
19 Melilla;1979M06;68
19 Melilla;1979M05;80
19 Melilla;1979M04;57
19 Melilla;1979M03;61
19 Melilla;1979M02;47
19 Melilla;1979M01;83
19 Melilla;1978M12;64
19 Melilla;1978M11;69
19 Melilla;1978M10;63
19 Melilla;1978M09;80
19 Melilla;1978M08;68
19 Melilla;1978M07;68
19 Melilla;1978M06;80
19 Melilla;1978M05;73
19 Melilla;1978M04;65
19 Melilla;1978M03;58
19 Melilla;1978M02;55
19 Melilla;1978M01;77
19 Melilla;1977M12;85
19 Melilla;1977M11;67
19 Melilla;1977M10;69
19 Melilla;1977M09;77
19 Melilla;1977M08;74
19 Melilla;1977M07;69
19 Melilla;1977M06;73
19 Melilla;1977M05;84
19 Melilla;1977M04;66
19 Melilla;1977M03;77
19 Melilla;1977M02;47
19 Melilla;1977M01;54
19 Melilla;1976M12;54
19 Melilla;1976M11;67
19 Melilla;1976M10;71
19 Melilla;1976M09;78
19 Melilla;1976M08;58
19 Melilla;1976M07;86
19 Melilla;1976M06;59
19 Melilla;1976M05;64
19 Melilla;1976M04;66
19 Melilla;1976M03;76
19 Melilla;1976M02;74
19 Melilla;1976M01;82
19 Melilla;1975M12;61
19 Melilla;1975M11;61
19 Melilla;1975M10;58
19 Melilla;1975M09;59
19 Melilla;1975M08;77
19 Melilla;1975M07;63
19 Melilla;1975M06;53
19 Melilla;1975M05;76
19 Melilla;1975M04;64
19 Melilla;1975M03;54
19 Melilla;1975M02;56
19 Melilla;1975M01;47
No residente;2021M12;45
No residente;2021M11;43
No residente;2021M10;59
No residente;2021M09;55
No residente;2021M08;67
No residente;2021M07;55
No residente;2021M06;46
No residente;2021M05;47
No residente;2021M04;48
No residente;2021M03;28
No residente;2021M02;33
No residente;2021M01;31
No residente;2020M12;36
No residente;2020M11;38
No residente;2020M10;34
No residente;2020M09;30
No residente;2020M08;40
No residente;2020M07;56
No residente;2020M06;41
No residente;2020M05;56
No residente;2020M04;61
No residente;2020M03;74
No residente;2020M02;103
No residente;2020M01;111
No residente;2019M12;128
No residente;2019M11;138
No residente;2019M10;165
No residente;2019M09;160
No residente;2019M08;182
No residente;2019M07;170
No residente;2019M06;171
No residente;2019M05;160
No residente;2019M04;148
No residente;2019M03;153
No residente;2019M02;137
No residente;2019M01;158
No residente;2018M12;183
No residente;2018M11;150
No residente;2018M10;185
No residente;2018M09;182
No residente;2018M08;199
No residente;2018M07;179
No residente;2018M06;166
No residente;2018M05;155
No residente;2018M04;134
No residente;2018M03;134
No residente;2018M02;125
No residente;2018M01;158
No residente;2017M12;131
No residente;2017M11;182
No residente;2017M10;145
No residente;2017M09;171
No residente;2017M08;180
No residente;2017M07;174
No residente;2017M06;163
No residente;2017M05;170
No residente;2017M04;147
No residente;2017M03;143
No residente;2017M02;148
No residente;2017M01;162
No residente;2016M12;150
No residente;2016M11;147
No residente;2016M10;146
No residente;2016M09;163
No residente;2016M08;189
No residente;2016M07;186
No residente;2016M06;168
No residente;2016M05;151
No residente;2016M04;106
No residente;2016M03;152
No residente;2016M02;134
No residente;2016M01;157
No residente;2015M12;148
No residente;2015M11;164
No residente;2015M10;186
No residente;2015M09;158
No residente;2015M08;169
No residente;2015M07;183
No residente;2015M06;154
No residente;2015M05;157
No residente;2015M04;119
No residente;2015M03;132
No residente;2015M02;124
No residente;2015M01;164
No residente;2014M12;134
No residente;2014M11;119
No residente;2014M10;170
No residente;2014M09;126
No residente;2014M08;125
No residente;2014M07;157
No residente;2014M06;136
No residente;2014M05;122
No residente;2014M04;99
No residente;2014M03;114
No residente;2014M02;110
No residente;2014M01;107
No residente;2013M12;99
No residente;2013M11;107
No residente;2013M10;121
No residente;2013M09;124
No residente;2013M08;128
No residente;2013M07;131
No residente;2013M06;108
No residente;2013M05;112
No residente;2013M04;84
No residente;2013M03;84
No residente;2013M02;79
No residente;2013M01;98
No residente;2012M12;88
No residente;2012M11;109
No residente;2012M10;108
No residente;2012M09;129
No residente;2012M08;115
No residente;2012M07;131
No residente;2012M06;93
No residente;2012M05;105
No residente;2012M04;95
No residente;2012M03;109
No residente;2012M02;109
No residente;2012M01;109
No residente;2011M12;100
No residente;2011M11;101
No residente;2011M10;125
No residente;2011M09;122
No residente;2011M08;143
No residente;2011M07;122
No residente;2011M06;120
No residente;2011M05;139
No residente;2011M04;132
No residente;2011M03;137
No residente;2011M02;86
No residente;2011M01;119
No residente;2010M12;101
No residente;2010M11;98
No residente;2010M10;125
No residente;2010M09;114
No residente;2010M08;113
No residente;2010M07;122
No residente;2010M06;120
No residente;2010M05;117
No residente;2010M04;113
No residente;2010M03;103
No residente;2010M02;94
No residente;2010M01;103
No residente;2009M12;108
No residente;2009M11;96
No residente;2009M10;105
No residente;2009M09;110
No residente;2009M08;115
No residente;2009M07;117
No residente;2009M06;116
No residente;2009M05;111
No residente;2009M04;101
No residente;2009M03;102
No residente;2009M02;91
No residente;2009M01;108
No residente;2008M12;97
No residente;2008M11;96
No residente;2008M10;103
No residente;2008M09;123
No residente;2008M08;116
No residente;2008M07;116
No residente;2008M06;111
No residente;2008M05;111
No residente;2008M04;103
No residente;2008M03;104
No residente;2008M02;79
No residente;2008M01;117
No residente;2007M12;101
No residente;2007M11;89
No residente;2007M10;121
No residente;2007M09;129
No residente;2007M08;118
No residente;2007M07;128
No residente;2007M06;125
No residente;2007M05;111
No residente;2007M04;115
No residente;2007M03;123
No residente;2007M02;101
No residente;2007M01;128
No residente;2006M12;126
No residente;2006M11;123
No residente;2006M10;146
No residente;2006M09;163
No residente;2006M08;157
No residente;2006M07;156
No residente;2006M06;136
No residente;2006M05;149
No residente;2006M04;130
No residente;2006M03;115
No residente;2006M02;128
No residente;2006M01;133
No residente;2005M12;127
No residente;2005M11;113
No residente;2005M10;127
No residente;2005M09;148
No residente;2005M08;161
No residente;2005M07;136
No residente;2005M06;139
No residente;2005M05;127
No residente;2005M04;123
No residente;2005M03;132
No residente;2005M02;118
No residente;2005M01;109
No residente;2004M12;104
No residente;2004M11;135
No residente;2004M10;135
No residente;2004M09;123
No residente;2004M08;138
No residente;2004M07;129
No residente;2004M06;115
No residente;2004M05;110
No residente;2004M04;89
No residente;2004M03;129
No residente;2004M02;110
No residente;2004M01;102
No residente;2003M12;86
No residente;2003M11;98
No residente;2003M10;130
No residente;2003M09;124
No residente;2003M08;127
No residente;2003M07;130
No residente;2003M06;118
No residente;2003M05;119
No residente;2003M04;98
No residente;2003M03;112
No residente;2003M02;86
No residente;2003M01;122
No residente;2002M12;97
No residente;2002M11;91
No residente;2002M10;85
No residente;2002M09;108
No residente;2002M08;142
No residente;2002M07;89
No residente;2002M06;80
No residente;2002M05;116
No residente;2002M04;87
No residente;2002M03;90
No residente;2002M02;82
No residente;2002M01;91
No residente;2001M12;90
No residente;2001M11;98
No residente;2001M10;81
No residente;2001M09;115
No residente;2001M08;113
No residente;2001M07;108
No residente;2001M06;81
No residente;2001M05;94
No residente;2001M04;63
No residente;2001M03;84
No residente;2001M02;60
No residente;2001M01;80
No residente;2000M12;88
No residente;2000M11;82
No residente;2000M10;83
No residente;2000M09;81
No residente;2000M08;115
No residente;2000M07;111
No residente;2000M06;85
No residente;2000M05;63
No residente;2000M04;64
No residente;2000M03;79
No residente;2000M02;84
No residente;2000M01;71
No residente;1999M12;69
No residente;1999M11;76
No residente;1999M10;82
No residente;1999M09;79
No residente;1999M08;92
No residente;1999M07;105
No residente;1999M06;74
No residente;1999M05;74
No residente;1999M04;78
No residente;1999M03;66
No residente;1999M02;59
No residente;1999M01;62
No residente;1998M12;68
No residente;1998M11;72
No residente;1998M10;80
No residente;1998M09;68
No residente;1998M08;64
No residente;1998M07;78
No residente;1998M06;59
No residente;1998M05;59
No residente;1998M04;53
No residente;1998M03;51
No residente;1998M02;56
No residente;1998M01;58
No residente;1997M12;63
No residente;1997M11;46
No residente;1997M10;56
No residente;1997M09;65
No residente;1997M08;74
No residente;1997M07;62
No residente;1997M06;43
No residente;1997M05;58
No residente;1997M04;59
No residente;1997M03;43
No residente;1997M02;58
No residente;1997M01;47
No residente;1996M12;51
No residente;1996M11;57
No residente;1996M10;64
No residente;1996M09;63
No residente;1996M08;83
No residente;1996M07;73
No residente;1996M06;42
No residente;1996M05;60
No residente;1996M04;44
No residente;1996M03;43
No residente;1996M02;44
No residente;1996M01;55
No residente;1995M12;0
No residente;1995M11;0
No residente;1995M10;1
No residente;1995M09;0
No residente;1995M08;0
No residente;1995M07;0
No residente;1995M06;0
No residente;1995M05;0
No residente;1995M04;0
No residente;1995M03;0
No residente;1995M02;0
No residente;1995M01;1
No residente;1994M12;46
No residente;1994M11;38
No residente;1994M10;47
No residente;1994M09;57
No residente;1994M08;74
No residente;1994M07;52
No residente;1994M06;54
No residente;1994M05;46
No residente;1994M04;29
No residente;1994M03;38
No residente;1994M02;42
No residente;1994M01;48
No residente;1993M12;4
No residente;1993M11;5
No residente;1993M10;9
No residente;1993M09;3
No residente;1993M08;6
No residente;1993M07;8
No residente;1993M06;8
No residente;1993M05;7
No residente;1993M04;5
No residente;1993M03;5
No residente;1993M02;4
No residente;1993M01;4
No residente;1992M12;11
No residente;1992M11;10
No residente;1992M10;4
No residente;1992M09;14
No residente;1992M08;7
No residente;1992M07;2
No residente;1992M06;3
No residente;1992M05;6
No residente;1992M04;3
No residente;1992M03;3
No residente;1992M02;5
No residente;1992M01;9
No residente;1991M12;16
No residente;1991M11;26
No residente;1991M10;24
No residente;1991M09;30
No residente;1991M08;40
No residente;1991M07;29
No residente;1991M06;37
No residente;1991M05;20
No residente;1991M04;38
No residente;1991M03;31
No residente;1991M02;14
No residente;1991M01;32
No residente;1990M12;30
No residente;1990M11;19
No residente;1990M10;28
No residente;1990M09;23
No residente;1990M08;23
No residente;1990M07;44
No residente;1990M06;36
No residente;1990M05;38
No residente;1990M04;31
No residente;1990M03;27
No residente;1990M02;19
No residente;1990M01;34
No residente;1989M12;25
No residente;1989M11;30
No residente;1989M10;26
No residente;1989M09;31
No residente;1989M08;42
No residente;1989M07;43
No residente;1989M06;24
No residente;1989M05;44
No residente;1989M04;47
No residente;1989M03;28
No residente;1989M02;32
No residente;1989M01;38
No residente;1988M12;39
No residente;1988M11;26
No residente;1988M10;43
No residente;1988M09;51
No residente;1988M08;56
No residente;1988M07;40
No residente;1988M06;45
No residente;1988M05;40
No residente;1988M04;33
No residente;1988M03;31
No residente;1988M02;40
No residente;1988M01;38
No residente;1987M12;27
No residente;1987M11;25
No residente;1987M10;31
No residente;1987M09;39
No residente;1987M08;33
No residente;1987M07;46
No residente;1987M06;41
No residente;1987M05;24
No residente;1987M04;35
No residente;1987M03;24
No residente;1987M02;22
No residente;1987M01;36
No residente;1986M12;29
No residente;1986M11;20
No residente;1986M10;36
No residente;1986M09;45
No residente;1986M08;49
No residente;1986M07;45
No residente;1986M06;39
No residente;1986M05;34
No residente;1986M04;31
No residente;1986M03;45
No residente;1986M02;34
No residente;1986M01;40
No residente;1985M12;21
No residente;1985M11;30
No residente;1985M10;41
No residente;1985M09;31
No residente;1985M08;35
No residente;1985M07;31
No residente;1985M06;24
No residente;1985M05;36
No residente;1985M04;29
No residente;1985M03;27
No residente;1985M02;19
No residente;1985M01;37
No residente;1984M12;31
No residente;1984M11;40
No residente;1984M10;37
No residente;1984M09;38
No residente;1984M08;50
No residente;1984M07;42
No residente;1984M06;29
No residente;1984M05;50
No residente;1984M04;29
No residente;1984M03;45
No residente;1984M02;39
No residente;1984M01;31
No residente;1983M12;55
No residente;1983M11;36
No residente;1983M10;53
No residente;1983M09;36
No residente;1983M08;41
No residente;1983M07;52
No residente;1983M06;45
No residente;1983M05;49
No residente;1983M04;32
No residente;1983M03;32
No residente;1983M02;35
No residente;1983M01;40
No residente;1982M12;36
No residente;1982M11;35
No residente;1982M10;38
No residente;1982M09;37
No residente;1982M08;35
No residente;1982M07;25
No residente;1982M06;38
No residente;1982M05;42
No residente;1982M04;15
No residente;1982M03;36
No residente;1982M02;20
No residente;1982M01;17
No residente;1981M12;34
No residente;1981M11;38
No residente;1981M10;31
No residente;1981M09;51
No residente;1981M08;36
No residente;1981M07;32
No residente;1981M06;21
No residente;1981M05;31
No residente;1981M04;34
No residente;1981M03;33
No residente;1981M02;27
No residente;1981M01;39
No residente;1980M12;42
No residente;1980M11;25
No residente;1980M10;32
No residente;1980M09;32
No residente;1980M08;38
No residente;1980M07;47
No residente;1980M06;36
No residente;1980M05;44
No residente;1980M04;23
No residente;1980M03;24
No residente;1980M02;25
No residente;1980M01;4
No residente;1979M12;0
No residente;1979M11;9
No residente;1979M10;21
No residente;1979M09;28
No residente;1979M08;52
No residente;1979M07;47
No residente;1979M06;64
No residente;1979M05;58
No residente;1979M04;49
No residente;1979M03;57
No residente;1979M02;57
No residente;1979M01;69
No residente;1978M12;46
